115,3,0.687619
116,0,0.014287
117,3,0.804301
118,0,0.020000
119,1,0.025628
120,3,0.284679
121,0,0.089794
122,0,0.020000
123,0,0.097100
124,0,0.075250
125,0,0.334505
126,0,0.454933
127,0,0.025005
128,0,0.064057
129,0,0.186619
130,0,0.033339
131,0,0.455950
132,0,0.619998
133,0,0.050000
134,0,0.219512
135,0,0.096540
136,0,0.100000
137,0,0.011112
138,0,0.012501
139,2,0.215739
140,0,0.014287
141,0,0.235259
142,0,0.025001
143,0,0.076376
144,1,0.054231
145,0,0.148212
146,0,0.050962
147,0,0.548937
148,0,0.686320
149,0,0.398235
150,0,0.569861
151,9,0.962495
152,0,0.366663
153,1,0.104251
154,5,0.205694
155,1,0.104428
156,4,0.029213
157,0,0.027996
158,0,0.049774
159,0,0.025001
160,1,0.479481
161,0,0.419403
162,0,0.020796
163,0,0.713819
164,0,0.033342
165,0,0.043757
166,1,0.095343
167,0,0.033335
168,0,0.050003
169,0,0.553564
170,0,0.020002
171,0,0.084807
172,1,0.066784
173,0,0.032633
174,0,0.018601
175,0,0.048685
176,0,0.183367
177,0,0.055954
178,1,0.379378
179,0,0.050000
180,0,0.023277
181,0,0.016667
182,1,0.307154
183,1,0.128707
184,0,0.033333
185,0,0.020775
186,1,0.048233
187,0,0.033333
188,0,0.352583
189,0,0.420004
190,6,0.766909
191,0,0.085184
192,0,0.681149
193,3,0.140291
194,0,0.677731
195,0,0.033333
196,1,0.420389
197,1,0.116118
198,0,0.415393
199,0,0.145990
200,0,0.016667
201,1,0.755692
202,0,0.012501
203,1,0.585451
204,0,0.012500
205,0,0.025000
206,0,0.100000
207,4,0.122397
208,0,0.145985
209,1,0.053864
210,1,0.072040
211,0,0.010000
212,0,0.011111
213,0,0.033333
214,0,0.050016
215,3,0.023985
216,0,0.201182
217,0,0.016669
218,1,0.081601
219,0,0.048955
220,0,0.014286
221,4,0.621170
222,0,0.017353
223,0,0.019734
224,0,0.057138
225,2,0.029175
226,1,0.042837
227,1,0.048507
228,5,0.208278
229,0,0.277835
230,0,0.020000
231,0,0.043319
232,4,0.090823
233,0,0.050000
234,4,0.072900
235,0,0.288702
236,0,0.827258
237,0,0.774975
238,0,0.258648
239,0,0.050000
240,0,0.144722
241,0,0.091002
242,4,0.340210
243,0,0.255851
244,0,0.010000
245,0,0.033333
246,1,0.268920
247,0,0.027778
248,1,0.232735
249,1,0.166552
250,0,0.020002
251,1,0.192108
252,0,0.020005
253,0,0.093711
254,0,0.033333
255,0,0.050000
256,0,0.849998
257,0,0.097624
258,0,0.415950
259,0,0.025000
260,0,0.240028
261,0,0.275936
262,0,0.273903
263,0,0.311357
264,0,0.025004
265,0,0.025000
266,0,0.245559
267,0,0.148709
268,0,0.849996
269,0,0.100936
270,0,0.134481
271,0,0.016667
272,0,0.058984
273,0,0.497843
274,0,0.118063
275,0,0.183472
276,0,0.050000
277,0,0.943749
278,0,0.163423
279,2,0.855001
280,0,0.175947
281,0,0.699946
282,3,0.023966
283,0,0.016669
284,1,0.081599
285,0,0.048958
286,0,0.014286
287,4,0.621197
288,0,0.017353
289,0,0.019758
290,0,0.057138
291,2,0.029176
292,1,0.042812
293,1,0.048500
294,5,0.208233
295,0,0.020000
296,0,0.043323
297,4,0.090820
298,0,0.050000
299,4,0.072914
300,0,0.288701
301,0,0.055115
302,0,0.329837
303,0,0.016668
304,1,0.097020
305,0,0.350002
306,0,0.111915
307,0,0.162057
308,0,0.222855
309,0,0.153761
310,0,0.274998
311,0,0.169377
312,1,0.111188
313,1,0.285410
314,0,0.016669
315,0,0.033337
316,0,0.020001
317,1,0.165743
318,0,0.014287
319,0,0.098298
320,1,0.049962
321,0,0.012500
322,2,0.328103
323,0,0.010000
324,0,0.100000
325,2,0.022450
326,0,0.020002
327,0,0.200873
328,0,0.020009
329,0,0.109538
330,0,0.148656
331,0,0.062123
332,0,0.079970
333,1,0.101358
334,0,0.020000
335,0,0.084570
336,0,0.025000
337,0,0.166964
338,0,0.048908
339,0,0.020002
340,1,0.127960
341,1,0.044421
342,0,0.075892
343,1,0.040314
344,0,0.011111
345,0,0.014286
346,2,0.044543
347,3,0.115375
348,0,0.090569
349,0,0.016667
350,2,0.055888
351,0,0.049259
352,2,0.208915
353,2,0.246399
354,4,0.275325
355,0,0.020000
356,4,0.690449
357,0,0.259095
358,0,0.069678
359,1,0.036972
360,0,0.025000
361,0,0.050000
362,2,0.071473
363,2,0.660880
364,0,0.025004
365,0,0.069239
366,1,0.085904
367,0,0.025001
368,0,0.030695
369,1,0.102716
370,0,0.020003
371,0,0.037999
372,2,0.107791
373,0,0.033333
374,2,0.371410
375,0,0.033346
376,0,0.031127
377,1,0.143913
378,2,0.302338
379,0,0.033333
380,0,0.036130
381,0,0.100000
382,0,0.030322
383,0,0.100000
384,0,0.504457
385,0,0.140323
386,0,0.494724
387,0,0.205568
388,0,0.025006
389,0,0.180704
390,1,0.041240
391,1,0.278703
392,0,0.020002
393,0,0.145904
394,0,0.033333
395,1,0.063309
396,0,0.011112
397,1,0.047298
398,1,0.034779
399,3,0.100001
400,0,0.033333
401,1,0.142657
402,2,0.383120
403,0,0.604264
404,2,0.609520
405,0,0.071380
406,1,0.162954
407,1,0.104049
408,0,0.388749
409,1,0.043787
410,0,0.036507
411,0,0.026332
412,0,0.849999
413,0,0.220251
414,0,0.274997
415,0,0.366665
416,0,0.045502
417,0,0.068068
418,0,0.198735
419,0,0.014286
420,2,0.739280
421,0,0.100000
422,0,0.050271
423,2,0.098147
424,0,0.033333
425,2,0.111984
426,0,0.100000
427,2,0.509698
428,0,0.025000
429,0,0.058946
430,2,0.120090
431,0,0.104108
432,0,0.366654
433,0,0.044645
434,0,0.047986
435,0,0.107288
436,0,0.016678
437,0,0.052091
438,0,0.033333
439,0,0.386157
440,0,0.100000
441,2,0.617003
442,0,0.020005
443,0,0.043759
444,1,0.117172
445,0,0.016669
446,0,0.130726
447,1,0.081923
448,0,0.091297
449,0,0.033333
450,2,0.521422
451,1,0.093654
452,0,0.094400
453,0,0.033333
454,0,0.233909
455,0,0.100000
456,0,0.095063
457,0,0.100000
458,0,0.040757
459,0,0.030754
460,0,0.100016
461,0,0.016672
462,2,0.037611
463,1,0.118457
464,0,0.033333
465,0,0.021033
466,0,0.010001
467,0,0.041444
468,2,0.254360
469,3,0.118690
470,3,0.036641
471,0,0.029771
472,1,0.415375
473,0,0.071423
474,0,0.050000
475,1,0.367197
476,1,0.101059
477,0,0.014286
478,1,0.287557
479,0,0.016667
480,1,0.433128
481,1,0.349156
482,0,0.683297
483,1,0.084533
484,1,0.186794
485,1,0.103201
486,1,0.103776
487,0,0.176168
488,0,0.050000
489,0,0.065623
490,2,0.189400
491,0,0.224754
492,0,0.149813
493,0,0.100000
494,0,0.061082
495,0,0.326550
496,0,0.033333
497,0,0.038994
498,0,0.112858
499,0,0.043785
500,0,0.549980
501,0,0.011111
502,0,0.181692
503,0,0.149977
504,0,0.016670
505,0,0.110971
506,0,0.025863
507,0,0.088769
508,0,0.083166
509,0,0.117454
510,0,0.050000
511,0,0.522959
512,0,0.241975
513,2,0.182380
514,0,0.034631
515,1,0.241178
516,0,0.640106
517,0,0.367221
518,0,0.350359
519,0,0.079514
520,0,0.033333
521,0,0.141092
522,0,0.091056
523,0,0.016667
524,0,0.079945
525,0,0.080358
526,0,0.016667
527,1,0.036793
528,0,0.027441
529,0,0.033333
530,0,0.050000
531,2,0.086341
532,0,0.100000
533,0,0.179728
534,0,0.180558
535,0,0.486821
536,0,0.094850
537,1,0.725490
538,0,0.100000
539,1,0.377837
540,0,0.012500
541,0,0.079992
542,3,0.073987
543,4,0.632603
544,0,0.011112
545,0,0.214545
546,0,0.020000
547,4,0.345432
548,0,0.016668
549,0,0.037813
550,0,0.110903
551,1,0.610031
552,0,0.214571
553,1,0.071632
554,0,0.025000
555,0,0.208070
556,1,0.071680
557,0,0.147167
558,1,0.119184
559,0,0.049277
560,0,0.342223
561,0,0.016667
562,0,0.214556
563,0,0.033333
564,1,0.149840
565,0,0.016667
566,1,0.150491
567,0,0.214522
568,0,0.033333
569,0,0.641032
570,0,0.529524
571,0,0.579208
572,0,0.711673
573,0,0.508581
574,0,0.504360
575,0,0.636105
576,0,0.697280
577,0,0.020002
578,0,0.659779
579,0,0.372195
580,0,0.699998
581,0,0.827273
582,0,0.764902
583,0,0.634638
584,0,0.267589
585,1,0.063452
586,1,0.183960
587,0,0.214550
588,1,0.071698
589,0,0.033333
590,1,0.156129
591,0,0.025000
592,0,0.014288
593,1,0.232283
594,0,0.016667
595,0,0.054041
596,1,0.034230
597,0,0.014287
598,1,0.031945
599,0,0.061562
600,0,0.275009
601,1,0.056464
602,0,0.182065
603,4,0.050157
604,0,0.044012
605,0,0.327739
606,0,0.075507
607,0,0.220197
608,0,0.069895
609,0,0.152554
610,4,0.241439
611,0,0.035534
612,1,0.104176
613,2,0.136090
614,0,0.010001
615,0,0.699946
616,0,0.083281
617,0,0.728560
618,0,0.159239
619,2,0.065387
620,0,0.395923
621,0,0.118778
622,0,0.010001
623,0,0.275000
624,2,0.527938
625,0,0.016668
626,1,0.070937
627,0,0.061074
628,2,0.440976
629,0,0.033333
630,0,0.115731
631,0,0.010001
632,0,0.100000
633,0,0.569451
634,0,0.010001
635,0,0.557833
636,0,0.240594
637,0,0.527380
638,0,0.012501
639,0,0.011113
640,0,0.774974
641,6,0.502574
642,0,0.012501
643,0,0.282894
644,0,0.258869
645,0,0.456597
646,0,0.011113
647,0,0.156650
648,0,0.300694
649,1,0.589689
650,0,0.656775
651,0,0.537914
652,1,0.033156
653,1,0.815946
654,0,0.214766
655,0,0.108961
656,0,0.089995
657,1,0.575014
658,0,0.050110
659,0,0.715086
660,0,0.012501
661,0,0.010001
662,0,0.183726
663,1,0.250133
664,0,0.012501
665,1,0.334297
666,1,0.298303
667,0,0.045537
668,0,0.031207
669,1,0.088892
670,1,0.416049
671,1,0.622241
672,0,0.100000
673,2,0.421529
674,2,0.332862
675,0,0.011112
676,0,0.039020
677,3,0.198435
678,0,0.059461
679,0,0.033333
680,0,0.012503
681,0,0.011112
682,0,0.100000
683,0,0.255983
684,0,0.115732
685,0,0.016667
686,0,0.171439
687,0,0.165953
688,0,0.186681
689,0,0.084352
690,0,0.478639
691,0,0.010001
692,1,0.416037
693,0,0.147666
694,0,0.020000
695,0,0.157869
696,3,0.081028
697,0,0.239704
698,0,0.187671
699,1,0.221496
700,0,0.033333
701,1,0.385552
702,1,0.281113
703,0,0.020005
704,1,0.084039
705,1,0.562822
706,0,0.027262
707,0,0.023232
708,0,0.298413
709,0,0.110729
710,0,0.320935
711,0,0.033333
712,0,0.067039
713,1,0.396756
714,0,0.262844
715,0,0.063015
716,0,0.170945
717,0,0.020002
718,1,0.246490
719,0,0.055562
720,0,0.014288
721,0,0.162812
722,0,0.102523
723,0,0.025000
724,0,0.020331
725,0,0.020000
726,2,0.241322
727,0,0.045614
728,0,0.016667
729,0,0.077437
730,0,0.033333
731,0,0.269292
732,0,0.100000
733,0,0.079182
734,0,0.135195
735,4,0.132627
736,0,0.043114
737,1,0.126672
738,0,0.295984
739,0,0.041515
740,1,0.604695
741,3,0.930750
742,0,0.100000
743,0,0.453421
744,0,0.584633
745,4,0.132623
746,3,0.930750
747,0,0.100000
748,0,0.254186
749,1,0.259233
750,0,0.029591
751,1,0.086506
752,0,0.134080
753,1,0.415980
754,1,0.604661
755,0,0.050016
756,1,0.470442
757,1,0.604651
758,1,0.612260
759,0,0.091720
760,0,0.071633
761,1,0.241111
762,4,0.132625
763,3,0.930750
764,0,0.025000
765,0,0.145609
766,1,0.647191
767,0,0.394925
768,1,0.416016
769,3,0.930749
770,0,0.100000
771,0,0.371478
772,0,0.010000
773,1,0.427811
774,1,0.404990
775,1,0.346779
776,0,0.190134
777,1,0.416033
778,1,0.566247
779,0,0.100000
780,0,0.157124
781,1,0.259207
782,1,0.437235
783,0,0.121884
784,0,0.020000
785,0,0.011111
786,0,0.025000
787,0,0.040679
788,1,0.044830
789,0,0.155025
790,0,0.487541
791,2,0.609353
792,0,0.100000
793,1,0.070167
794,1,0.514337
795,0,0.025000
796,0,0.020000
797,0,0.020000
798,0,0.020000
799,0,0.025000
800,0,0.016667
801,0,0.033333
802,0,0.033333
803,0,0.033333
804,0,0.016667
805,0,0.025004
806,0,0.025004
807,0,0.033333
808,1,0.604709
809,2,0.609396
810,0,0.100000
811,0,0.143092
812,0,0.191657
813,1,0.341438
814,0,0.487593
815,0,0.012500
816,0,0.020003
817,0,0.160119
818,0,0.011112
819,1,0.564838
820,1,0.160596
821,3,0.587641
822,1,0.371120
823,0,0.050000
824,0,0.025000
825,0,0.157182
826,0,0.050000
827,1,0.057209
828,3,0.086953
829,0,0.136709
830,0,0.033333
831,0,0.020002
832,0,0.011111
833,0,0.033333
834,0,0.098413
835,0,0.681853
836,0,0.025006
837,0,0.350096
838,0,0.204044
839,0,0.067061
840,1,0.093291
841,0,0.139809
842,0,0.016667
843,0,0.125595
844,0,0.120181
845,0,0.198754
846,0,0.052609
847,0,0.263544
848,0,0.152449
849,0,0.030362
850,0,0.342386
851,0,0.337316
852,0,0.910000
853,0,0.699086
854,0,0.849998
855,0,0.050000
856,0,0.046915
857,1,0.068785
858,0,0.193919
859,0,0.014286
860,0,0.030418
861,2,0.034960
862,0,0.090318
863,0,0.014286
864,0,0.011112
865,0,0.033333
866,0,0.031381
867,0,0.034651
868,0,0.020003
869,0,0.057689
870,1,0.073438
871,3,0.110594
872,1,0.165108
873,0,0.033333
874,1,0.746610
875,0,0.016673
876,0,0.150202
877,1,0.503364
878,0,0.420954
879,0,0.100000
880,0,0.067773
881,4,0.252381
882,0,0.012500
883,0,0.025000
884,4,0.088535
885,4,0.192777
886,0,0.201136
887,2,0.140101
888,0,0.012507
889,3,0.163828
890,3,0.339387
891,3,0.266506
892,0,0.075531
893,0,0.096703
894,0,0.025006
895,0,0.350087
896,0,0.204046
897,0,0.067061
898,1,0.093291
899,0,0.016667
900,0,0.125597
901,0,0.120159
902,0,0.198734
903,0,0.052607
904,0,0.263553
905,0,0.152434
906,0,0.030361
907,0,0.342378
908,0,0.337332
909,0,0.078463
910,0,0.026081
911,0,0.025003
912,2,0.387002
913,0,0.024412
914,2,0.172371
915,2,0.093811
916,0,0.016668
917,1,0.107322
918,0,0.025000
919,1,0.037315
920,4,0.345705
921,2,0.033195
922,0,0.050000
923,0,0.081410
924,2,0.118323
925,0,0.025002
926,1,0.064677
927,0,0.052745
928,0,0.025003
929,0,0.023993
930,0,0.059033
931,0,0.050000
932,2,0.233229
933,2,0.132302
934,0,0.033333
935,1,0.062469
936,0,0.050001
937,0,0.020923
938,0,0.020002
939,2,0.138887
940,0,0.033333
941,1,0.143406
942,0,0.014286
943,0,0.079273
944,7,0.266024
945,2,0.239132
946,0,0.033333
947,0,0.020000
948,0,0.016667
949,0,0.025000
950,0,0.051618
951,0,0.010001
952,2,0.320510
953,0,0.032554
954,2,0.251314
955,4,0.222710
956,0,0.012502
957,0,0.020000
958,1,0.047393
959,4,0.222710
960,1,0.062631
961,0,0.063062
962,3,0.129131
963,0,0.012502
964,0,0.011112
965,0,0.237940
966,0,0.012502
967,0,0.066756
968,0,0.242471
969,0,0.200270
970,4,0.222710
971,0,0.010001
972,0,0.025000
973,1,0.270667
974,0,0.010001
975,1,0.113331
976,1,0.041355
977,0,0.011112
978,0,0.316482
979,0,0.014286
980,0,0.025000
981,3,0.115491
982,0,0.012502
983,2,0.043090
984,0,0.059165
985,1,0.099702
986,4,0.570296
987,0,0.011113
988,5,0.726600
989,0,0.033333
990,0,0.177298
991,0,0.600107
992,0,0.020007
993,0,0.161061
994,0,0.106270
995,0,0.118297
996,0,0.020007
997,0,0.068012
998,0,0.128326
999,0,0.083175
1000,0,0.479505
1001,0,0.348589
1002,0,0.083892
1003,0,0.077987
1004,0,0.201831
1005,0,0.020015
1006,0,0.910000
1007,0,0.476013
1008,0,0.296531
1009,0,0.050000
1010,1,0.260220
1011,5,0.726576
1012,2,0.221403
1013,2,0.199930
1014,0,0.011112
1015,0,0.010001
1016,1,0.036726
1017,5,0.726623
1018,0,0.152027
1019,0,0.074497
1020,0,0.194459
1021,1,0.262800
1022,0,0.011112
1023,0,0.025000
1024,1,0.241581
1025,0,0.020000
1026,0,0.039916
1027,1,0.031832
1028,0,0.033338
1029,1,0.043575
1030,0,0.033333
1031,0,0.435265
1032,0,0.231525
1033,0,0.774974
1034,0,0.200668
1035,0,0.303336
1036,0,0.252809
1037,0,0.020001
1038,0,0.247721
1039,0,0.126873
1040,0,0.025001
1041,0,0.211778
1042,0,0.220254
1043,0,0.049617
1044,0,0.025004
1045,0,0.094111
1046,0,0.065323
1047,1,0.534424
1048,0,0.174759
1049,0,0.020007
1050,0,0.161066
1051,0,0.106214
1052,0,0.118293
1053,0,0.020007
1054,0,0.068019
1055,0,0.128346
1056,0,0.083175
1057,0,0.348381
1058,0,0.083892
1059,0,0.078038
1060,0,0.201822
1061,0,0.020016
1062,2,0.155930
1063,2,0.180264
1064,0,0.025003
1065,0,0.019693
1066,0,0.025000
1067,1,0.070775
1068,0,0.020000
1069,0,0.033427
1070,2,0.149875
1071,0,0.033333
1072,2,0.034850
1073,0,0.020005
1074,0,0.069877
1075,1,0.084585
1076,0,0.014286
1077,1,0.113426
1078,1,0.132697
1079,0,0.033333
1080,0,0.118874
1081,0,0.524990
1082,0,0.052935
1083,0,0.334620
1084,0,0.037447
1085,0,0.100000
1086,0,0.011112
1087,0,0.012501
1088,2,0.215741
1089,0,0.014287
1090,0,0.448443
1091,0,0.235446
1092,0,0.379187
1093,0,0.196136
1094,0,0.266542
1095,0,0.100000
1096,0,0.133447
1097,0,0.105613
1098,1,0.050201
1099,0,0.149031
1100,1,0.075559
1101,0,0.167305
1102,0,0.033338
1103,0,0.176055
1104,6,0.652281
1105,0,0.033341
1106,0,0.100000
1107,0,0.050000
1108,0,0.050000
1109,1,0.057393
1110,2,0.180990
1111,6,0.127446
1112,2,0.490963
1113,0,0.195180
1114,0,0.033341
1115,4,0.118724
1116,0,0.014287
1117,0,0.014286
1118,2,0.255009
1119,0,0.012501
1120,0,0.050016
1121,0,0.016669
1122,0,0.195109
1123,0,0.025004
1124,0,0.080517
1125,0,0.050000
1126,6,0.091761
1127,0,0.014288
1128,0,0.105689
1129,0,0.025001
1130,2,0.300253
1131,0,0.020002
1132,0,0.012500
1133,0,0.033342
1134,0,0.025006
1135,0,0.020005
1136,2,0.291484
1137,0,0.050000
1138,0,0.050000
1139,0,0.464186
1140,0,0.180458
1141,0,0.262474
1142,0,0.047735
1143,0,0.181268
1144,0,0.272326
1145,0,0.131568
1146,0,0.275002
1147,0,0.179582
1148,0,0.624212
1149,0,0.033333
1150,0,0.062864
1151,0,0.053167
1152,0,0.033333
1153,1,0.061888
1154,0,0.172680
1155,0,0.116375
1156,0,0.020001
1157,0,0.049430
1158,0,0.011111
1159,0,0.014286
1160,0,0.025000
1161,0,0.020000
1162,0,0.020000
1163,3,0.462351
1164,0,0.025000
1165,0,0.444229
1166,0,0.219999
1167,0,0.025000
1168,1,0.242206
1169,0,0.011112
1170,0,0.039916
1171,0,0.025108
1172,1,0.049378
1173,0,0.016667
1174,0,0.121226
1175,0,0.025000
1176,1,0.143437
1177,0,0.163473
1178,0,0.095671
1179,0,0.109519
1180,0,0.078859
1181,0,0.012500
1182,1,0.680976
1183,0,0.103887
1184,0,0.033333
1185,0,0.162400
1186,0,0.162017
1187,0,0.011111
1188,0,0.011112
1189,0,0.050004
1190,0,0.654640
1191,0,0.088945
1192,0,0.079912
1193,0,0.662423
1194,0,0.587239
1195,0,0.069626
1196,4,0.321150
1197,0,0.014286
1198,0,0.060676
1199,1,0.135622
1200,3,0.085922
1201,1,0.108123
1202,0,0.085167
1203,0,0.016669
1204,0,0.083388
1205,0,0.057250
1206,0,0.439946
1207,0,0.226150
1208,0,0.140386
1209,0,0.069311
1210,0,0.045089
1211,0,0.083352
1212,0,0.060004
1213,0,0.012501
1214,3,0.089254
1215,0,0.101620
1216,6,0.733224
1217,2,0.090826
1218,0,0.033333
1219,0,0.100000
1220,0,0.033339
1221,0,0.054372
1222,0,0.063350
1223,0,0.918181
1224,0,0.619327
1225,0,0.476539
1226,0,0.050000
1227,0,0.334957
1228,0,0.241233
1229,0,0.688970
1230,0,0.560585
1231,0,0.625097
1232,1,0.036029
1233,1,0.815942
1234,0,0.129780
1235,0,0.423004
1236,0,0.120618
1237,0,0.078669
1238,0,0.020002
1239,1,0.559843
1240,0,0.052624
1241,0,0.020000
1242,0,0.667721
1243,0,0.050000
1244,0,0.033333
1245,0,0.331909
1246,0,0.016670
1247,0,0.479050
1248,0,0.288753
1249,0,0.096147
1250,0,0.197934
1251,0,0.319171
1252,0,0.033333
1253,0,0.103227
1254,0,0.016668
1255,0,0.057963
1256,0,0.016668
1257,1,0.204922
1258,0,0.020002
1259,1,0.185555
1260,0,0.014286
1261,1,0.112428
1262,0,0.152107
1263,0,0.020000
1264,1,0.363149
1265,0,0.127023
1266,0,0.438452
1267,1,0.031907
1268,3,0.181000
1269,1,0.160106
1270,0,0.016667
1271,2,0.453957
1272,2,0.152760
1273,0,0.016667
1274,0,0.016971
1275,0,0.025000
1276,0,0.605767
1277,0,0.100000
1278,1,0.058897
1279,1,0.448257
1280,1,0.242027
1281,1,0.081353
1282,1,0.067861
1283,1,0.215324
1284,0,0.010000
1285,0,0.177354
1286,0,0.020000
1287,0,0.038223
1288,4,0.509493
1289,1,0.316701
1290,0,0.166087
1291,0,0.050000
1292,0,0.049379
1293,0,0.020001
1294,0,0.146976
1295,1,0.217996
1296,0,0.148644
1297,1,0.219839
1298,1,0.214294
1299,0,0.166090
1300,0,0.236941
1301,0,0.100000
1302,0,0.044580
1303,3,0.273756
1304,0,0.040455
1305,2,0.052874
1306,3,0.069518
1307,3,0.197002
1308,3,0.191149
1309,1,0.221912
1310,0,0.050000
1311,0,0.166998
1312,1,0.157316
1313,0,0.260622
1314,1,0.027135
1315,1,0.104677
1316,1,0.229984
1317,0,0.020003
1318,0,0.166096
1319,0,0.025000
1320,0,0.306838
1321,0,0.014287
1322,0,0.279299
1323,0,0.173350
1324,0,0.494762
1325,3,0.273757
1326,0,0.277070
1327,0,0.100000
1328,0,0.098378
1329,1,0.122550
1330,0,0.010002
1331,0,0.050000
1332,1,0.153597
1333,0,0.159810
1334,3,0.078025
1335,1,0.204560
1336,0,0.011111
1337,1,0.310119
1338,0,0.100000
1339,0,0.034884
1340,0,0.371786
1341,4,0.251685
1342,3,0.069759
1343,4,0.149404
1344,0,0.236926
1345,1,0.216778
1346,0,0.496122
1347,0,0.020001
1348,0,0.217932
1349,0,0.052913
1350,0,0.135878
1351,0,0.236907
1352,0,0.100000
1353,0,0.209060
1354,0,0.161292
1355,0,0.350664
1356,0,0.051823
1357,1,0.255561
1358,0,0.033338
1359,0,0.172047
1360,0,0.020003
1361,2,0.219165
1362,0,0.033341
1363,4,0.220164
1364,1,0.024375
1365,0,0.033333
1366,1,0.116576
1367,0,0.105437
1368,2,0.515276
1369,0,0.918174
1370,0,0.509581
1371,0,0.519380
1372,0,0.050000
1373,0,0.070400
1374,0,0.236942
1375,1,0.033897
1376,0,0.012500
1377,0,0.010001
1378,1,0.105900
1379,0,0.100000
1380,0,0.092123
1381,2,0.065115
1382,1,0.359582
1383,0,0.020001
1384,0,0.100000
1385,0,0.124211
1386,0,0.061397
1387,0,0.014286
1388,1,0.035688
1389,0,0.154696
1390,0,0.218752
1391,1,0.159095
1392,0,0.176682
1393,0,0.211118
1394,0,0.030314
1395,0,0.025000
1396,0,0.055178
1397,0,0.117250
1398,0,0.033333
1399,1,0.068851
1400,0,0.050016
1401,1,0.066688
1402,1,0.050451
1403,2,0.395405
1404,1,0.404146
1405,1,0.624828
1406,0,0.033336
1407,0,0.070401
1408,0,0.025000
1409,1,0.356147
1410,0,0.024515
1411,0,0.100000
1412,1,0.131297
1413,0,0.050000
1414,0,0.050000
1415,0,0.849997
1416,0,0.203923
1417,0,0.350657
1418,0,0.051823
1419,1,0.255605
1420,0,0.033338
1421,0,0.172049
1422,0,0.020003
1423,2,0.219066
1424,0,0.033341
1425,4,0.220103
1426,1,0.024375
1427,0,0.033333
1428,1,0.116586
1429,0,0.105484
1430,2,0.515200
1431,0,0.207045
1432,0,0.058531
1433,0,0.070462
1434,0,0.090586
1435,1,0.032264
1436,0,0.020002
1437,0,0.078197
1438,1,0.036522
1439,1,0.044311
1440,0,0.050000
1441,0,0.154443
1442,0,0.157302
1443,3,0.108185
1444,3,0.249144
1445,3,0.114938
1446,0,0.012504
1447,1,0.071212
1448,0,0.166784
1449,0,0.062359
1450,1,0.146730
1451,0,0.146038
1452,0,0.011112
1453,1,0.055330
1454,0,0.283309
1455,0,0.056444
1456,0,0.104735
1457,0,0.575573
1458,0,0.184606
1459,0,0.322347
1460,2,0.063967
1461,3,0.139166
1462,2,0.032643
1463,0,0.620002
1464,2,0.107143
1465,0,0.033333
1466,0,0.016909
1467,2,0.141281
1468,0,0.061699
1469,0,0.774977
1470,0,0.052001
1471,0,0.025000
1472,1,0.031963
1473,1,0.105853
1474,2,0.046071
1475,0,0.140486
1476,0,0.163370
1477,0,0.011113
1478,0,0.020000
1479,0,0.050000
1480,1,0.105785
1481,0,0.011113
1482,0,0.039313
1483,0,0.110221
1484,0,0.566428
1485,0,0.109882
1486,0,0.033333
1487,1,0.352894
1488,2,0.079761
1489,1,0.064105
1490,4,0.056236
1491,0,0.050000
1492,0,0.012500
1493,0,0.010001
1494,0,0.100000
1495,0,0.028672
1496,0,0.011115
1497,0,0.025000
1498,1,0.071383
1499,0,0.095284
